PROLIFIC_PID,AwarenessType,Question,Answer,awarenext.corr,QuizAccuracy,awarenext.keys,awarenext.rt,Awareness.thisRepN,Awareness.thisTrialN,Awareness.thisN,Awareness.thisIndex,Awareness.ran,GuessResp.keys,GuessResp.rt,Option1,Option2,Option3,Stim1,Stim2,SSAwareness,S2RAwareness,S2RAwarenessyn,S1Awarenessyn,S1Awareness,S1TransferAwareness
5f6e36c7f042f033d0f97bc1,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1.9341,bold,Don't Know,neat,Max,neat,1,NA,NA,NA,NA,NA
5f6e36c7f042f033d0f97bc1,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8494,bold,calm,Don't Know,Jack,bold,1,NA,NA,NA,NA,NA
5f6e36c7f042f033d0f97bc1,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2.8496,fair,calm,Don't Know,Tim,fair,1,NA,NA,NA,NA,NA
5f6e36c7f042f033d0f97bc1,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,0,NA,k,6.0612,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,0,NA,NA,NA
5f6e36c7f042f033d0f97bc1,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,9.5362,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
5f6e36c7f042f033d0f97bc1,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,0,NA,k,4.0564,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,0,NA,NA,NA
5f6e36c7f042f033d0f97bc1,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,0,NA,k,1.8212,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,0,NA,NA,NA,NA
5f6e36c7f042f033d0f97bc1,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,0,NA,k,2.2536,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,0,NA,NA
5f6e36c7f042f033d0f97bc1,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,0,NA,k,3.1086,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,0,NA
5f6e36c7f042f033d0f97bc1,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,0,NA,k,1.0401,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,0,NA,NA,NA
5f6e36c7f042f033d0f97bc1,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,0,NA,k,1.0648,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,0,NA,NA,NA,NA
5f6e36c7f042f033d0f97bc1,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,k,1.9605,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
5f6e36c7f042f033d0f97bc1,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,0,NA,k,1.1957,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,0,NA
5f6e36c7f042f033d0f97bc1,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,0,NA,k,3.4531,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,0,NA,NA,NA
5f6e36c7f042f033d0f97bc1,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,0,NA,k,2.7686,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,0,NA,NA,NA,NA
5f6e36c7f042f033d0f97bc1,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,0,NA,k,3.0617,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,0
5f6e36c7f042f033d0f97bc1,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,0,NA,k,2.1683,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,0
6114681d3dcdb4a295eec181,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,11.7564,Don't Know,fair,neat,Max,neat,1,NA,NA,NA,NA,NA
6114681d3dcdb4a295eec181,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2.6202,fair,calm,Don't Know,Tim,fair,1,NA,NA,NA,NA,NA
6114681d3dcdb4a295eec181,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1.1805,calm,Don't Know,fair,Ron,calm,1,NA,NA,NA,NA,NA
6114681d3dcdb4a295eec181,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2.375,calm,Don't Know,bold,Jack,bold,1,NA,NA,NA,NA,NA
6114681d3dcdb4a295eec181,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,1,NA,j,9.1201,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,1,NA,NA,NA
6114681d3dcdb4a295eec181,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,4.1611,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
6114681d3dcdb4a295eec181,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,1,NA,j,4.2458,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,1,NA,NA,NA
6114681d3dcdb4a295eec181,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,2.8724,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
6114681d3dcdb4a295eec181,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,1,NA,j,4.196,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,1,NA,NA
6114681d3dcdb4a295eec181,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,1,NA,d,1.1988,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,1,NA
6114681d3dcdb4a295eec181,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,0,NA,n,5.6233,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,0,NA,NA,NA
6114681d3dcdb4a295eec181,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,1,NA,d,9.7067,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,1,NA,NA,NA,NA
6114681d3dcdb4a295eec181,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,n,4.6281,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
6114681d3dcdb4a295eec181,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,1,NA,l,3.5062,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,1,NA
6114681d3dcdb4a295eec181,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,1,NA,j,2.101,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,1,NA,NA,NA
6114681d3dcdb4a295eec181,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,1,NA,l,1.0182,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,1,NA,NA,NA,NA
6114681d3dcdb4a295eec181,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,1,NA,d,3.5305,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,1
6114681d3dcdb4a295eec181,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,1,NA,l,2.9418,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,1
6165ab1d62dc48b90438ea1d,S-S Cued Recall,What word should have appeared?,3,0,NA,NA,NA,NA,NA,NA,NA,NA,1,12.191,bold,Don't Know,fair,Tim,fair,0,NA,NA,NA,NA,NA
6165ab1d62dc48b90438ea1d,S-S Cued Recall,What word should have appeared?,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3.952,Don't Know,bold,calm,Jack,bold,0,NA,NA,NA,NA,NA
6165ab1d62dc48b90438ea1d,S-S Cued Recall,What word should have appeared?,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2.74,calm,neat,Don't Know,Max,neat,0,NA,NA,NA,NA,NA
6165ab1d62dc48b90438ea1d,S-S Cued Recall,What word should have appeared?,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0.653,calm,neat,Don't Know,Ron,calm,0,NA,NA,NA,NA,NA
6165ab1d62dc48b90438ea1d,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,1,NA,j,5.947,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,1,NA,NA,NA
6165ab1d62dc48b90438ea1d,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,3.784,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
6165ab1d62dc48b90438ea1d,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,1,NA,j,2.725,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,1,NA,NA,NA
6165ab1d62dc48b90438ea1d,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,0.396,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
6165ab1d62dc48b90438ea1d,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,1,NA,j,2.417,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,1,NA,NA
6165ab1d62dc48b90438ea1d,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,1,NA,d,0.016,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,1,NA
6165ab1d62dc48b90438ea1d,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,1,NA,j,2.324,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,1,NA,NA,NA
6165ab1d62dc48b90438ea1d,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,0,NA,l,5.112,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,0,NA,NA,NA,NA
6165ab1d62dc48b90438ea1d,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,n,8.764,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
6165ab1d62dc48b90438ea1d,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,1,NA,l,3.905,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,1,NA
6165ab1d62dc48b90438ea1d,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,1,NA,j,3.081,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,1,NA,NA,NA
6165ab1d62dc48b90438ea1d,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,1,NA,l,2.731,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,1,NA,NA,NA,NA
6165ab1d62dc48b90438ea1d,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,0,NA,k,2.462,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,0
6165ab1d62dc48b90438ea1d,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,1,NA,l,2.399,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,1
5b2870cf7f78160001465bf9,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,9.3975,bold,fair,Don't Know,Jack,bold,1,NA,NA,NA,NA,NA
5b2870cf7f78160001465bf9,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,3.634,Don't Know,neat,calm,Ron,calm,1,NA,NA,NA,NA,NA
5b2870cf7f78160001465bf9,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2.5702,bold,fair,Don't Know,Tim,fair,1,NA,NA,NA,NA,NA
5b2870cf7f78160001465bf9,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1.9816,neat,Don't Know,fair,Max,neat,1,NA,NA,NA,NA,NA
5b2870cf7f78160001465bf9,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,0,NA,n,17.2551,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,0,NA,NA,NA
5b2870cf7f78160001465bf9,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,0,NA,k,6.9729,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,0,NA,NA,NA,NA
5b2870cf7f78160001465bf9,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,0,NA,k,11.7767,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,0,NA,NA,NA
5b2870cf7f78160001465bf9,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,0,NA,k,2.223,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,0,NA,NA,NA,NA
5b2870cf7f78160001465bf9,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,1,NA,j,3.0444,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,1,NA,NA
5b2870cf7f78160001465bf9,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,0,NA,l,2.3178,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,0,NA
5b2870cf7f78160001465bf9,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,1,NA,j,2.3503,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,1,NA,NA,NA
5b2870cf7f78160001465bf9,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,0,NA,l,2.8469,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,0,NA,NA,NA,NA
5b2870cf7f78160001465bf9,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,k,4.97,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
5b2870cf7f78160001465bf9,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,0,NA,k,1.9281,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,0,NA
5b2870cf7f78160001465bf9,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,0,NA,k,4.0847,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,0,NA,NA,NA
5b2870cf7f78160001465bf9,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,0,NA,k,1.306,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,0,NA,NA,NA,NA
5b2870cf7f78160001465bf9,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,1,NA,d,4.9946,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,1
5b2870cf7f78160001465bf9,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,1,NA,l,7.784,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,1
629082739390703f993b12bd,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,7.4129,Don't Know,neat,fair,Tim,fair,1,NA,NA,NA,NA,NA
629082739390703f993b12bd,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.2652,fair,calm,Don't Know,Ron,calm,1,NA,NA,NA,NA,NA
629082739390703f993b12bd,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3.1019,Don't Know,neat,calm,Max,neat,1,NA,NA,NA,NA,NA
629082739390703f993b12bd,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2.4547,bold,Don't Know,fair,Jack,bold,1,NA,NA,NA,NA,NA
629082739390703f993b12bd,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,0,NA,n,5.7258,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,0,NA,NA,NA
629082739390703f993b12bd,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,0,NA,k,5.7306,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,0,NA,NA,NA,NA
629082739390703f993b12bd,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,0,NA,n,3.0866,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,0,NA,NA,NA
629082739390703f993b12bd,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,0,NA,k,2.5282,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,0,NA,NA,NA,NA
629082739390703f993b12bd,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,0,NA,n,2.8787,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,0,NA,NA
629082739390703f993b12bd,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,0,NA,k,3.4636,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,0,NA
629082739390703f993b12bd,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,0,NA,n,3.2019,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,0,NA,NA,NA
629082739390703f993b12bd,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,0,NA,k,4.5124,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,0,NA,NA,NA,NA
629082739390703f993b12bd,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,n,2.2415,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
629082739390703f993b12bd,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,0,NA,k,1.8215,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,0,NA
629082739390703f993b12bd,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,0,NA,n,2.0801,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,0,NA,NA,NA
629082739390703f993b12bd,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,0,NA,k,2.1018,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,0,NA,NA,NA,NA
629082739390703f993b12bd,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,0,NA,k,6.367,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,0
629082739390703f993b12bd,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,0,NA,k,3.5584,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,0
60fd7f782b0c5f0b6503302a,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,19.7148,fair,Don't Know,neat,Tim,fair,1,NA,NA,NA,NA,NA
60fd7f782b0c5f0b6503302a,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5283,bold,fair,Don't Know,Jack,bold,1,NA,NA,NA,NA,NA
60fd7f782b0c5f0b6503302a,S-S Cued Recall,What word should have appeared?,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,9.1297,Don't Know,calm,fair,Ron,calm,0,NA,NA,NA,NA,NA
60fd7f782b0c5f0b6503302a,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1.3326,Don't Know,calm,neat,Max,neat,1,NA,NA,NA,NA,NA
60fd7f782b0c5f0b6503302a,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,0,NA,n,8.4936,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,0,NA,NA,NA
60fd7f782b0c5f0b6503302a,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,7.2467,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
60fd7f782b0c5f0b6503302a,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,0,NA,n,3.3753,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,0,NA,NA,NA
60fd7f782b0c5f0b6503302a,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,0,NA,k,2.714,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,0,NA,NA,NA,NA
60fd7f782b0c5f0b6503302a,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,0,NA,n,3.5066,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,0,NA,NA
60fd7f782b0c5f0b6503302a,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,0,NA,k,2.5756,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,0,NA
60fd7f782b0c5f0b6503302a,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,0,NA,n,3.1741,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,0,NA,NA,NA
60fd7f782b0c5f0b6503302a,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,0,NA,k,1.8097,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,0,NA,NA,NA,NA
60fd7f782b0c5f0b6503302a,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,n,2.0706,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
60fd7f782b0c5f0b6503302a,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,0,NA,k,1.4254,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,0,NA
60fd7f782b0c5f0b6503302a,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,0,NA,n,1.6853,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,0,NA,NA,NA
